sample_id,segment,cell_type,disease_status,patient_id,slide_name,pancreatic.A.cell,acinar.cell,pancreatic.D.cell,type.B.pancreatic.cell,pancreatic.ductal.cell,mesenchymal.cell
GSM7085105_DSP-1001660013377-A-C09.dcc,Panck+(Epi),Duct,tumour,66455,6495-EC-S1,0.9381190339830453,1.0095476671414998,1.728105054852525,0.4189868580088795,1.3173345167515254,0.5438466161030867
GSM7085106_DSP-1001660013377-A-C10.dcc,Panck+(Epi),Duct,tumour,66455,6495-EC-S1,NA,0.7404885314391629,1.527557611438584,0.2547487448539668,1.292907878732244,0.5065877505421197
GSM7085107_DSP-1001660013377-A-C11.dcc,Panck+(Epi),Duct,tumour,66455,6495-EC-S1,0.7059649755044887,0.5556018050960436,1.7110173760811698,0.510075156316041,1.2961712231320863,0.5638539097846295
GSM7085108_DSP-1001660013377-A-C12.dcc,Panck+(Epi),Duct,tumour,66455,6495-EC-S1,0.7807415969275963,1.1826960744268744,2.105592625451677,0.5775875405239094,1.5380453177601534,0.6631414406989917
GSM7085109_DSP-1001660013377-A-D01.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,2.5576852774856107,0.2597085165422255,2.237134180858399,0.2915753186619007,1.3444438439817656,0.5496641559486088
GSM7085110_DSP-1001660013377-A-D02.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,NA,0.26212108657014077,1.4961105822465555,0.2325934431292744,1.2718267610544474,0.5950236782938688
GSM7085111_DSP-1001660013377-A-D03.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,2.665575836168805,0.307826066446665,2.371801000915703,0.23190696418342116,1.433702937804682,0.7937200794198944
GSM7085112_DSP-1001660013377-A-D04.dcc,Panck-(Stroma),Acinar,tumour,66455,6495-EC-S1,NA,3.0216887764413367,0.11337328705944928,1.236806777161131,0.6972298698342702,0.579417487042087
GSM7085113_DSP-1001660013377-A-D05.dcc,Panck-(Stroma),Acinar,tumour,66455,6495-EC-S1,NA,2.9734429995316782,0.16545143217330313,1.0052689721821162,0.7428988374491401,0.6962455680550718
GSM7085114_DSP-1001660013377-A-D06.dcc,Panck-(Stroma),Acinar,tumour,66455,6495-EC-S1,2.1917242579455665,2.7840778906533457,0.6114452672793003,1.8998412604331532,0.5902504824522128,0.5244523816109805
GSM7085115_DSP-1001660013377-A-D07.dcc,Panck-(Stroma),Acinar,tumour,66455,6495-EC-S1,2.121299105931747,2.8088926293336223,1.6306410660475041,1.5004306605520734,0.6245305603028822,0.640937157123133
GSM7085116_DSP-1001660013377-A-D08.dcc,Panck-(Stroma),Acinar,tumour,66455,6495-EC-S1,0.3799571630818105,2.9508141579089866,0.142061053065959,1.2586511820397503,0.7167852236606246,0.7373558043718593
GSM7085117_DSP-1001660013377-A-D09.dcc,Panck-(Stroma),Acinar,tumour,66455,6495-EC-S1,1.9344497491496708,2.910118233905709,0.12216303588653774,1.2591780732439066,0.6827669411577039,0.6273369062093219
GSM7085118_DSP-1001660013377-A-D10.dcc,Panck-(Stroma),Acinar,tumour,66455,6495-EC-S1,2.01998126717251,2.7851388395815704,0.6454036176078021,1.0903003622996341,0.6579634750791262,0.6235943581344341
